,P. Mass (EU),P. Radius (EU),P. Density (EU),P. Gravity (EU),P. Esc Vel (EU),P. Teq Mean (K),P. Surf Press (EU),P. Mag,P. Appar Size (deg),P. Period (days),P. Sem Major Axis (AU),P. Eccentricity,P. Mean Distance (AU),P. Omega (deg),S. Mass (SU),S. Radius (SU),S. Teff (K),S. Luminosity (SU),S. RA (hrs),S. DEC (deg),S. Mag from Planet,S. Size from Planet (deg),S. No. Planets,S. No. Planets HZ,S. Hab Zone Min (AU),S. Hab Zone Max (AU),P. HZD,P. HZC,P. HZA,P. HZI,P. ESI,S. HabCat,P. Habitable,P. Confirmed
1874,6.1,1.75,1.14,2.0,1.87,726.8,7.0,-22.97,3.32,13.75,0.112,0.0,0.11,0.0,0.91,0.9,5815.0,0.830948,18.9322,49.233,-31.3,4.2834,3.0,0.0,0.683,1.607,-2.24,-0.14,-0.39,0.31,0.29,0.0,0.0,1.0
1875,13.26,4.05,0.2,0.81,1.81,636.3,2.6,-24.22,7.71,30.18,0.193,0.0,0.19,0.0,1.05,1.22,5740.0,1.44963,19.6211,43.6293,-30.7,3.3692,2.0,0.0,0.906,2.136,-2.16,2.97,-0.34,0.21,0.2,0.0,0.0,1.0
1876,579.403626173097,12.44,1.525530303030303,6.3823641588296764,4.238435214211076,394.2,4536.8270898641595,-24.58,23.82,127.28,0.503,0.0,0.5,0.0,1.05,1.22,5740.0,1.44963,19.6211,43.6293,-28.6,1.2926,2.0,0.0,0.906,2.136,-1.65,3.728769592476489,4.429553382663848,0.21608879492600425,0.22,0.0,0.0,1.0
1877,0.58,0.88,0.84,0.74,0.81,777.7,0.5,-21.78,1.68,1.94,0.024,0.0,0.02,0.0,0.59,0.48,3944.0,0.050017,18.8757,43.6571,-31.6,10.6737,2.0,0.0,0.182,0.461,-2.13,-0.18,-1.17,0.29,0.31,0.0,0.0,1.0
1878,1.35,1.14,0.91,1.04,1.09,504.6,1.2,-20.45,2.17,7.06,0.057,0.0,0.06,0.0,0.59,0.48,3944.0,0.050017,18.8757,43.6571,-29.7,4.4889,2.0,0.0,0.182,0.461,-1.89,-0.17,-0.79,0.33,0.38,0.0,0.0,1.0
1879,4.51,2.86,0.19,0.55,1.26,877.4,0.9,-24.86,5.43,3.3,0.039,0.0,0.04,0.0,0.8,0.69,4731.0,0.213993,19.6295,40.5576,-32.1,9.4392,4.0,0.0,0.367,0.897,-2.24,2.49,-0.91,0.22,0.22,0.0,0.0,1.0
1880,14.46,2.17,1.41,3.06,2.58,745.7,20.4,-23.55,4.13,5.32,0.054,0.0,0.05,0.0,0.8,0.69,4731.0,0.213993,19.6295,40.5576,-31.4,6.8135,4.0,0.0,0.367,0.897,-2.18,-0.13,0.1,0.31,0.26,0.0,0.0,1.0
1881,3.97,2.74,0.19,0.53,1.2,612.6,0.8,-23.2,5.22,9.65,0.08,0.0,0.08,0.0,0.8,0.69,4731.0,0.213993,19.6295,40.5576,-30.6,4.5976,4.0,0.0,0.367,0.897,-2.08,2.46,-0.79,0.23,0.26,0.0,0.0,1.0
1882,1.59,1.2,0.93,1.11,1.15,1123.4,1.5,-24.04,2.28,1.5,0.0238,0.0,0.02,0.0,0.8,0.69,4731.0,0.213993,19.6295,40.5576,-33.2,15.5024,4.0,0.0,0.367,0.897,-2.29,-0.17,-1.06,0.28,0.29,0.0,0.0,1.0
1883,11.32,3.61,0.24,0.87,1.77,835.8,2.7,-25.16,6.86,5.49,0.0586,0.0,0.06,0.0,0.83,0.87,4918.0,0.397267,19.9483,40.3431,-31.9,7.9236,3.0,0.0,0.496,1.202,-2.24,2.47,-0.54,0.23,0.2,0.0,0.0,1.0
1884,6.1,3.3,0.17,0.56,1.36,728.4,1.0,-24.37,6.28,8.29,0.0771,0.0,0.08,0.0,0.83,0.87,4918.0,0.397267,19.9483,40.3431,-31.3,6.0154,3.0,0.0,0.496,1.202,-2.18,2.9,-0.76,0.21,0.22,0.0,0.0,1.0
1885,3.82,2.71,0.19,0.52,1.19,581.5,0.7,-22.95,5.15,16.74,0.121,0.0,0.12,0.0,0.83,0.87,4918.0,0.397267,19.9483,40.3431,-30.3,3.8324,3.0,0.0,0.496,1.202,-2.06,2.45,-0.78,0.23,0.27,0.0,0.0,1.0
1886,3.69,1.52,1.04,1.59,1.56,828.9,3.8,-23.24,2.89,4.65,0.05,0.0,0.05,0.0,0.82,0.72,4954.0,0.280142,19.2359,40.6161,-31.9,7.6797,4.0,0.0,0.415,1.006,-2.24,-0.15,-0.69,0.3,0.29,0.0,0.0,1.0
1887,20.36,2.35,1.57,3.68,2.94,716.1,31.9,-23.55,4.47,7.24,0.067,0.0,0.07,0.0,0.82,0.72,4954.0,0.280142,19.2359,40.6161,-31.2,5.7292,4.0,0.0,0.415,1.006,-2.18,-0.12,0.4,0.31,0.26,0.0,0.0,1.0
1888,25.16,2.46,1.68,4.14,3.2,535.1,42.3,-22.38,4.68,17.33,0.12,0.0,0.12,0.0,0.82,0.72,4954.0,0.280142,19.2359,40.6161,-30.0,3.1979,4.0,0.0,0.415,1.006,-2.0,-0.11,0.94,0.31,0.3,0.0,0.0,1.0
1889,17.55,2.27,1.49,3.39,2.78,389.0,26.2,-20.81,4.32,44.84,0.227,0.0,0.23,0.0,0.82,0.72,4954.0,0.280142,19.2359,40.6161,-28.6,1.6904,4.0,0.0,0.415,1.006,-1.64,-0.12,0.99,0.34,0.44,0.0,0.0,1.0
1890,7.44,2.43,0.52,1.26,1.75,831.3,3.9,-24.27,4.62,10.42,0.0859,0.0,0.09,0.0,0.78,1.03,5445.0,0.836673,19.8531,40.4178,-31.9,6.3931,2.0,0.0,0.7,1.665,-2.27,0.96,-0.56,0.28,0.25,0.0,0.0,1.0
1891,3.65,2.2,0.34,0.76,1.29,770.5,1.3,-23.72,4.17,13.08,0.1,0.0,0.1,0.0,0.78,1.03,5445.0,0.836673,19.8531,40.4178,-31.6,5.4907,2.0,0.0,0.7,1.665,-2.24,1.37,-0.83,0.27,0.26,0.0,0.0,1.0
1892,12.97,2.12,1.37,2.9,2.48,840.0,17.7,-24.02,4.02,9.69,0.09,0.0,0.09,0.0,1.04,0.94,5895.0,0.957372,19.719,40.4395,-31.9,5.5682,2.0,0.0,0.729,1.713,-2.3,-0.13,-0.08,0.3,0.26,0.0,0.0,1.0
1893,14.15,2.16,1.4,3.03,2.56,718.6,19.8,-23.38,4.11,15.38,0.123,0.0,0.12,0.0,1.05,0.94,5895.0,0.957372,19.719,40.4395,-31.3,4.0735,2.0,0.0,0.729,1.713,-2.23,-0.13,0.12,0.31,0.27,0.0,0.0,1.0
1894,3.99,1.56,1.06,1.65,1.6,725.9,4.2,-22.71,2.96,5.92,0.059,0.0,0.06,0.0,0.78,0.72,4713.0,0.22948,19.834,46.9613,-31.3,6.5069,2.0,1.0,0.38,0.93,-2.17,-0.15,-0.58,0.31,0.3,0.0,0.0,1.0
1895,2.97,2.51,0.19,0.47,1.09,278.5,0.6,-19.57,4.77,105.36,0.401,0.0,0.4,0.0,0.78,0.72,4713.0,0.22948,19.834,46.9613,-27.1,0.9569,2.0,1.0,0.38,0.93,-0.92,2.4,-0.47,0.28,0.67,0.0,0.0,1.0
1896,1.54,1.19,0.92,1.1,1.14,719.7,1.4,-22.08,2.26,13.93,0.111,0.0,0.11,0.0,0.85,0.88,5797.0,0.784636,19.256,46.9867,-31.3,4.2259,3.0,0.0,0.664,1.564,-2.23,-0.17,-0.91,0.29,0.31,0.0,0.0,1.0
1897,7.65,3.38,0.2,0.67,1.5,452.3,1.5,-22.34,6.43,56.48,0.281,0.0,0.28,0.0,0.85,0.88,5797.0,0.784636,19.256,46.9867,-29.2,1.669,3.0,0.0,0.664,1.564,-1.85,2.68,-0.36,0.23,0.31,0.0,0.0,1.0
1898,25.16,2.46,1.68,4.14,3.2,383.0,42.3,-20.92,4.68,92.88,0.392,0.0,0.39,0.0,0.85,0.88,5797.0,0.784636,19.256,46.9867,-28.5,1.1964,3.0,0.0,0.664,1.564,-1.6,-0.11,1.43,0.32,0.44,0.0,0.0,1.0
1899,5.54,1.7,1.12,1.91,1.8,962.9,6.2,-24.14,3.24,9.18,0.087,0.0,0.09,0.0,1.06,1.19,5905.0,1.544768,18.8041,47.0855,-32.5,7.2942,2.0,0.0,0.926,2.174,-2.34,-0.15,-0.61,0.29,0.28,0.0,0.0,1.0
1900,2.97,1.43,1.01,1.44,1.44,745.9,3.0,-22.65,2.72,19.74,0.145,0.0,0.14,0.0,1.06,1.19,5905.0,1.544768,18.8041,47.0855,-31.4,4.3746,2.0,0.0,0.926,2.174,-2.25,-0.16,-0.71,0.3,0.3,0.0,0.0,1.0
1901,2.04,1.29,0.96,1.23,1.26,1856.7,1.9,-26.39,2.45,1.77,0.031,0.0,0.03,0.0,1.23,1.47,6115.0,2.710881,19.8931,42.4598,-35.4,25.48,2.0,0.0,1.211,2.829,-2.46,-0.16,-1.16,0.27,0.29,0.0,0.0,1.0
1902,6.12,3.15,0.2,0.62,1.39,835.8,1.2,-24.86,5.98,19.75,0.153,0.0,0.15,0.0,1.23,1.47,6115.0,2.710881,19.8931,42.4598,-31.9,5.1219,2.0,0.0,1.211,2.829,-2.31,2.59,-0.8,0.22,0.21,0.0,0.0,1.0
1903,3.06,2.53,0.19,0.48,1.1,886.3,0.6,-24.64,4.81,14.97,0.125,0.0,0.12,0.0,0.9,1.54,5727.0,2.28897,19.8863,48.7755,-32.2,6.5691,2.0,0.0,1.139,2.687,-2.31,2.4,-1.02,0.22,0.24,0.0,0.0,1.0
1904,3.19,2.56,0.19,0.49,1.12,687.1,0.6,-23.56,4.88,32.27,0.208,0.0,0.21,0.0,0.9,1.54,5727.0,2.28897,19.8863,48.7755,-31.1,3.9464,2.0,0.0,1.139,2.687,-2.2,2.41,-0.91,0.23,0.25,0.0,0.0,1.0
1905,0.47,0.83,0.82,0.68,0.75,1235.4,0.4,-23.65,1.58,2.46,0.035,0.0,0.04,0.0,1.02,0.95,5378.0,0.677361,19.6449,42.0756,-33.6,14.5036,2.0,0.0,0.632,1.507,-2.36,-0.18,-1.32,0.27,0.29,0.0,0.0,1.0
1906,4.74,2.9,0.19,0.56,1.28,913.6,0.9,-25.07,5.51,5.96,0.064,0.0,0.06,0.0,1.02,0.95,5378.0,0.677361,19.6449,42.0756,-32.3,7.9168,2.0,0.0,0.632,1.507,-2.3,2.51,-0.91,0.22,0.22,0.0,0.0,1.0
1907,10.59,3.76,0.2,0.75,1.68,411.1,2.1,-22.15,7.16,96.1,0.402,0.0,0.4,0.0,0.78,1.04,5796.0,1.095141,19.8682,43.3635,-28.8,1.3787,2.0,1.0,0.785,1.847,-1.72,2.84,-0.13,0.23,0.33,0.0,0.0,1.0
1908,14.16,4.14,0.2,0.82,1.85,293.0,2.8,-20.89,7.88,265.47,0.791,0.0,0.79,0.0,0.78,1.04,5796.0,1.095141,19.8682,43.3635,-27.3,0.7007,2.0,1.0,0.785,1.847,-0.99,3.01,0.36,0.24,0.53,0.0,0.0,1.0
1909,1.07,1.06,0.89,0.94,1.0,813.5,0.9,-22.38,2.02,2.24,0.027,0.0,0.03,0.0,0.53,0.52,4204.0,0.075779,19.3884,44.1841,-31.8,10.2773,2.0,0.0,0.222,0.557,-2.17,-0.17,-1.05,0.29,0.31,0.0,0.0,1.0
1910,1.4,1.15,0.91,1.05,1.1,555.0,1.3,-20.88,2.19,6.83,0.058,0.0,0.06,0.0,0.53,0.52,4204.0,0.075779,19.3884,44.1841,-30.1,4.7793,2.0,0.0,0.222,0.557,-1.98,-0.17,-0.83,0.32,0.35,0.0,0.0,1.0
1911,12.15,2.08,1.34,2.8,2.41,951.5,16.3,-24.52,3.96,5.52,0.061,0.0,0.06,0.0,0.95,0.94,5497.0,0.72385,19.6629,39.0321,-32.5,8.2192,2.0,0.0,0.649,1.542,-2.32,-0.13,-0.22,0.3,0.26,0.0,0.0,1.0
1912,5.68,1.71,1.13,1.93,1.82,815.7,6.4,-23.43,3.26,8.78,0.083,0.0,0.08,0.0,0.95,0.94,5497.0,0.72385,19.6629,39.0321,-31.8,6.0382,2.0,0.0,0.649,1.542,-2.27,-0.15,-0.5,0.3,0.28,0.0,0.0,1.0
1913,20.7,4.7,0.2,0.94,2.1,1167.9,4.1,-27.2,8.95,4.66,0.056,0.0,0.06,0.0,1.05,1.19,5746.0,1.384989,19.8989,46.7936,-33.4,11.343,2.0,0.0,0.885,2.087,-2.38,3.28,-0.54,0.2,0.16,0.0,0.0,1.0
1914,9.85,3.67,0.2,0.73,1.64,852.9,2.0,-25.29,6.99,11.82,0.105,0.0,0.1,0.0,1.05,1.19,5746.0,1.384989,19.8989,46.7936,-32.0,6.0425,2.0,0.0,0.885,2.087,-2.3,2.8,-0.65,0.21,0.2,0.0,0.0,1.0
1915,4.65,1.62,1.09,1.76,1.69,1023.6,5.1,-24.3,3.09,4.36,0.051,0.0,0.05,0.0,1.29,0.9,5526.0,0.67767,19.2541,39.7707,-32.8,9.415,3.0,0.0,0.627,1.488,-2.34,-0.15,-0.71,0.29,0.28,0.0,0.0,1.0
1916,3.47,2.63,0.19,0.5,1.15,880.0,0.7,-24.69,5.0,6.94,0.069,0.0,0.07,0.0,1.29,0.9,5526.0,0.67767,19.2541,39.7707,-32.1,6.9553,3.0,0.0,0.627,1.488,-2.3,2.43,-0.98,0.22,0.23,0.0,0.0,1.0
1917,17.93,2.28,1.5,3.43,2.8,528.9,26.9,-22.16,4.34,31.78,0.191,0.0,0.19,0.0,1.29,0.9,5526.0,0.67767,19.2541,39.7707,-29.9,2.5113,3.0,0.0,0.627,1.488,-2.01,-0.12,0.62,0.32,0.31,0.0,0.0,1.0
1918,1.35,1.14,0.91,1.04,1.09,1025.3,1.2,-23.54,2.17,8.37,0.085,0.0,0.09,0.0,1.17,1.11,6435.0,1.895527,19.5476,46.1751,-32.8,6.9635,2.0,0.0,0.993,2.307,-2.38,-0.17,-1.07,0.28,0.3,0.0,0.0,1.0
1919,2.51,1.37,0.98,1.34,1.35,793.3,2.5,-22.81,2.6,17.93,0.142,0.0,0.14,0.0,1.19,1.11,6435.0,1.895527,19.5476,46.1751,-31.7,4.1667,2.0,0.0,0.993,2.307,-2.3,-0.16,-0.8,0.29,0.3,0.0,0.0,1.0
1920,6.4,1.77,1.16,2.05,1.9,1156.4,7.4,-25.02,3.36,4.92,0.057,0.0,0.06,0.0,1.01,1.19,5740.0,1.379213,19.6302,44.1458,-33.3,11.1433,2.0,0.0,0.883,2.083,-2.38,-0.14,-0.65,0.29,0.27,0.0,0.0,1.0
1921,19.11,2.32,1.53,3.55,2.87,832.4,29.3,-24.18,4.41,13.09,0.11,0.0,0.11,0.0,1.01,1.19,5740.0,1.379213,19.6302,44.1458,-31.9,5.7676,2.0,0.0,0.883,2.083,-2.29,-0.12,0.19,0.3,0.25,0.0,0.0,1.0
1922,0.89,1.01,0.87,0.88,0.94,1364.0,0.8,-24.51,1.92,1.65,0.027,0.0,0.03,0.0,0.91,0.89,5388.0,0.598936,18.7566,44.2952,-34.1,17.636,2.0,0.0,0.594,1.416,-2.38,-0.17,-1.24,0.27,0.29,0.0,0.0,1.0
1923,5.14,1.67,1.11,1.85,1.76,992.4,5.7,-24.22,3.17,4.34,0.051,0.0,0.05,0.0,0.91,0.89,5388.0,0.598936,18.7566,44.2952,-32.7,9.3101,2.0,0.0,0.594,1.416,-2.32,-0.15,-0.65,0.29,0.28,0.0,0.0,1.0
1924,2.97,1.43,1.01,1.44,1.44,1713.7,3.0,-26.28,2.72,1.68,0.028,0.0,0.03,0.0,1.09,1.18,5987.0,1.605059,19.4255,38.1275,-35.0,22.6049,2.0,0.0,0.939,2.2,-2.44,-0.16,-1.06,0.27,0.28,0.0,0.0,1.0
1925,4.65,1.62,1.09,1.76,1.69,1337.0,5.1,-25.47,3.09,3.55,0.046,0.0,0.05,0.0,1.09,1.18,5987.0,1.605059,19.4255,38.1275,-34.0,13.7031,2.0,0.0,0.939,2.2,-2.42,-0.15,-0.83,0.28,0.27,0.0,0.0,1.0
1926,1.35,1.14,0.91,1.04,1.09,938.7,1.2,-23.16,2.17,4.39,0.05,0.0,0.05,0.0,0.86,0.84,5194.0,0.46074,19.0981,49.649,-32.4,8.9621,2.0,0.0,0.527,1.264,-2.29,-0.17,-1.04,0.28,0.3,0.0,0.0,1.0
1927,6.12,3.15,0.2,0.62,1.39,411.6,1.2,-21.77,5.98,51.81,0.26,0.0,0.26,0.0,0.86,0.84,5194.0,0.46074,19.0981,49.649,-28.8,1.7218,2.0,0.0,0.527,1.264,-1.72,2.59,-0.4,0.24,0.36,0.0,0.0,1.0
1928,4.8,2.91,0.19,0.57,1.28,1101.7,0.9,-25.9,5.54,4.54,0.053,0.0,0.05,0.0,0.87,1.0,5752.0,0.982122,19.3224,49.8256,-33.1,10.068,3.0,0.0,0.745,1.756,-2.37,2.51,-0.98,0.22,0.22,0.0,0.0,1.0
1929,3.1,2.54,0.19,0.48,1.11,782.7,0.6,-24.11,4.83,12.76,0.105,0.0,0.1,0.0,0.87,1.0,5752.0,0.982122,19.3224,49.8256,-31.6,5.0771,3.0,0.0,0.745,1.756,-2.27,2.41,-0.97,0.23,0.24,0.0,0.0,1.0
1930,4.18,2.79,0.19,0.54,1.22,540.7,0.8,-22.7,5.3,38.72,0.22,0.0,0.22,0.0,0.87,1.0,5752.0,0.982122,19.3224,49.8256,-30.0,2.4225,3.0,0.0,0.745,1.756,-2.04,2.47,-0.71,0.23,0.28,0.0,0.0,1.0
1931,3.69,1.52,1.04,1.59,1.56,1125.5,3.8,-24.57,2.89,2.25,0.032,0.0,0.03,0.0,0.98,0.8,5105.0,0.389989,19.6217,46.0023,-33.2,13.3531,3.0,0.0,0.487,1.172,-2.33,-0.15,-0.83,0.29,0.28,0.0,0.0,1.0
1932,2.73,1.4,0.99,1.39,1.4,891.5,2.7,-23.37,2.66,4.58,0.051,0.0,0.05,0.0,0.98,0.8,5105.0,0.389989,19.6217,46.0023,-32.2,8.3669,3.0,0.0,0.487,1.172,-2.27,-0.16,-0.83,0.29,0.29,0.0,0.0,1.0
1933,1.65,1.21,0.93,1.12,1.17,783.7,1.5,-22.49,2.3,6.77,0.066,0.0,0.07,0.0,0.98,0.8,5105.0,0.389989,19.6217,46.0023,-31.6,6.463,3.0,0.0,0.487,1.172,-2.23,-0.17,-0.92,0.29,0.31,0.0,0.0,1.0
1934,1.23,1.11,0.9,1.0,1.05,688.6,1.1,-21.74,2.11,2.55,0.029,0.0,0.03,0.0,0.55,0.49,3799.0,0.04487,19.5095,44.0877,-31.1,9.0137,3.0,0.0,0.172,0.441,-2.07,-0.17,-0.96,0.3,0.32,0.0,0.0,1.0
1935,0.96,1.03,0.88,0.9,0.96,540.9,0.8,-20.52,1.96,5.21,0.047,0.0,0.05,0.0,0.55,0.49,3799.0,0.04487,19.5095,44.0877,-30.0,5.5581,3.0,0.0,0.172,0.441,-1.93,-0.17,-0.93,0.32,0.36,0.0,0.0,1.0
1936,5.82,1.72,1.13,1.95,1.84,390.9,6.6,-20.23,3.28,13.97,0.09,0.0,0.09,0.0,0.55,0.49,3799.0,0.04487,19.5095,44.0877,-28.6,2.9017,3.0,0.0,0.172,0.441,-1.61,-0.15,0.07,0.38,0.47,0.0,0.0,1.0
1937,21.94,2.31,1.79,4.12,3.08,506.4,39.2,-22.0,4.39,34.92,0.2076,0.0,0.21,0.0,0.98,0.97,5314.0,0.673162,19.2208,46.7714,-29.7,2.4897,2.0,0.0,0.632,1.511,-1.97,-0.24,0.92,0.31,0.32,0.0,0.0,1.0
1938,31.79,5.41,0.2,1.09,2.42,399.2,6.4,-22.82,10.29,71.31,0.3342,0.0,0.33,0.0,0.98,0.97,5314.0,0.673162,19.2208,46.7714,-28.7,1.5467,2.0,0.0,0.632,1.511,-1.68,3.61,0.62,0.2,0.3,0.0,0.0,1.0
1939,2.73,1.4,0.99,1.39,1.4,548.0,2.7,-21.25,2.66,7.42,0.061,0.0,0.06,0.0,0.53,0.52,4257.0,0.079673,19.9512,45.2274,-30.1,4.5441,2.0,0.0,0.227,0.569,-1.98,-0.16,-0.58,0.33,0.35,0.0,0.0,1.0
1940,8.88,1.93,1.24,2.39,2.15,402.7,11.0,-20.6,3.66,18.68,0.113,0.0,0.11,0.0,0.53,0.52,4257.0,0.079673,19.9512,45.2274,-28.7,2.4525,2.0,0.0,0.227,0.569,-1.67,-0.14,0.34,0.37,0.44,0.0,0.0,1.0
1941,2.37,1.34,0.97,1.31,1.33,699.1,2.3,-22.22,2.55,8.26,0.075,0.0,0.07,0.0,0.78,0.72,5117.0,0.318872,19.2298,44.8017,-31.1,5.1177,2.0,0.0,0.44,1.058,-2.18,-0.16,-0.76,0.3,0.31,0.0,0.0,1.0
1942,9.29,1.95,1.26,2.45,2.18,562.1,11.7,-22.08,3.7,15.96,0.116,0.0,0.12,0.0,0.78,0.72,5117.0,0.318872,19.2298,44.8017,-30.2,3.3082,2.0,0.0,0.44,1.058,-2.05,-0.14,0.05,0.33,0.31,0.0,0.0,1.0
1943,7.04,1.81,1.18,2.14,1.97,526.3,8.3,-21.64,3.45,8.46,0.065,0.0,0.07,0.0,0.51,0.49,4347.0,0.07692,19.4556,39.3074,-29.9,4.0182,3.0,0.0,0.223,0.555,-1.95,-0.14,-0.07,0.34,0.33,0.0,0.0,1.0
1944,7.38,1.84,1.19,2.19,2.0,414.1,8.8,-20.62,3.49,17.28,0.105,0.0,0.1,0.0,0.51,0.49,4347.0,0.07692,19.4556,39.3074,-28.8,2.4871,3.0,0.0,0.223,0.555,-1.71,-0.14,0.18,0.37,0.43,0.0,0.0,1.0
1945,4.77,1.64,1.09,1.78,1.71,336.5,5.2,-19.46,3.11,32.13,0.159,0.0,0.16,0.0,0.51,0.49,4347.0,0.07692,19.4556,39.3074,-27.9,1.6424,3.0,0.0,0.223,0.555,-1.39,-0.15,0.07,0.42,0.6,0.0,0.0,1.0
1946,1.45,1.16,0.92,1.07,1.11,700.7,1.3,-21.92,2.21,7.63,0.07,0.0,0.07,0.0,0.8,0.72,4955.0,0.280369,19.1109,47.4137,-31.1,5.4835,3.0,0.0,0.416,1.007,-2.17,-0.17,-0.92,0.3,0.32,0.0,0.0,1.0
1947,1.14,1.09,0.89,0.97,1.03,549.1,1.0,-20.71,2.06,16.0,0.114,0.0,0.11,0.0,0.8,0.72,4955.0,0.280369,19.1109,47.4137,-30.1,3.3663,3.0,0.0,0.416,1.007,-2.02,-0.17,-0.88,0.31,0.35,0.0,0.0,1.0
1948,1.49,1.18,0.92,1.08,1.13,426.4,1.4,-19.78,2.23,34.21,0.189,0.0,0.19,0.0,0.8,0.72,4955.0,0.280369,19.1109,47.4137,-29.0,2.0303,3.0,0.0,0.416,1.007,-1.77,-0.17,-0.67,0.35,0.45,0.0,0.0,1.0
1949,2.23,1.32,0.97,1.28,1.3,463.5,2.2,-20.39,2.51,12.55,0.087,0.0,0.09,0.0,0.54,0.53,4259.0,0.082922,19.4857,40.9136,-29.3,3.2469,2.0,0.0,0.232,0.58,-1.83,-0.16,-0.56,0.34,0.4,0.0,0.0,1.0
1950,1.23,1.11,0.9,1.0,1.05,372.1,1.1,-19.05,2.11,24.09,0.135,0.0,0.14,0.0,0.54,0.53,4259.0,0.082922,19.4857,40.9136,-28.4,2.0923,2.0,0.0,0.232,0.58,-1.56,-0.17,-0.68,0.37,0.55,0.0,0.0,1.0
1951,1.27,1.12,0.9,1.01,1.06,1076.3,1.1,-23.71,2.13,5.47,0.061,0.0,0.06,0.0,1.0,1.07,5828.0,1.185047,19.1427,47.1152,-33.0,9.3583,3.0,0.0,0.814,1.916,-2.37,-0.17,-1.1,0.28,0.3,0.0,0.0,1.0
1952,2.97,1.43,1.01,1.44,1.44,812.6,3.0,-23.02,2.72,12.76,0.107,0.0,0.11,0.0,1.0,1.07,5828.0,1.185047,19.1427,47.1152,-31.8,5.3311,3.0,0.0,0.814,1.916,-2.28,-0.16,-0.75,0.29,0.3,0.0,0.0,1.0
1953,2.81,1.41,1.0,1.41,1.41,648.5,2.8,-22.0,2.68,25.1,0.168,0.0,0.17,0.0,1.0,1.07,5828.0,1.185047,19.1427,47.1152,-30.8,3.3947,3.0,0.0,0.814,1.916,-2.17,-0.16,-0.66,0.31,0.32,0.0,0.0,1.0
1954,7.65,3.38,0.2,0.67,1.5,1287.0,1.5,-26.9,6.43,6.56,0.075,0.0,0.07,0.0,0.99,1.85,5877.0,3.663161,19.7376,45.4286,-33.8,13.1743,2.0,0.0,1.428,3.355,-2.4,2.68,-0.92,0.21,0.2,0.0,0.0,1.0
1955,5.66,3.07,0.2,0.6,1.36,590.7,1.1,-23.29,5.83,67.84,0.356,0.0,0.36,0.0,0.99,1.85,5877.0,3.663161,19.7376,45.4286,-30.4,2.7696,2.0,0.0,1.428,3.355,-2.11,2.56,-0.65,0.23,0.25,0.0,0.0,1.0
1956,0.92,1.02,0.87,0.89,0.95,1623.7,0.8,-25.3,1.94,2.02,0.033,0.0,0.03,0.0,0.89,1.3,5867.0,1.796557,19.3492,41.3314,-34.8,21.1129,3.0,0.0,1.0,2.352,-2.43,-0.17,-1.27,0.27,0.29,0.0,0.0,1.0
1957,12.42,2.09,1.35,2.83,2.43,972.4,16.8,-24.63,3.98,9.6,0.092,0.0,0.09,0.0,0.89,1.3,5867.0,1.796557,19.3492,41.3314,-32.6,7.5358,3.0,0.0,1.0,2.352,-2.34,-0.13,-0.22,0.3,0.26,0.0,0.0,1.0
1958,20.8,2.36,1.58,3.72,2.97,751.6,32.8,-23.77,4.49,20.68,0.154,0.0,0.15,0.0,0.89,1.3,5867.0,1.796557,19.3492,41.3314,-31.5,4.4998,3.0,0.0,1.0,2.352,-2.25,-0.12,0.36,0.3,0.25,0.0,0.0,1.0
1959,3.78,1.53,1.05,1.61,1.57,1567.4,4.0,-26.04,2.92,3.29,0.045,0.0,0.04,0.0,0.96,1.76,5684.0,2.900891,19.3374,47.164,-34.7,20.9596,2.0,0.0,1.285,3.036,-2.42,-0.15,-0.96,0.28,0.28,0.0,0.0,1.0
1960,11.37,2.05,1.32,2.71,2.36,1090.3,15.0,-25.08,3.9,9.69,0.093,0.0,0.09,0.0,0.96,1.76,5684.0,2.900891,19.3374,47.164,-33.1,10.0984,2.0,0.0,1.285,3.036,-2.36,-0.13,-0.35,0.29,0.26,0.0,0.0,1.0
1961,30.62,2.58,1.79,4.61,3.45,1007.0,54.8,-25.24,4.9,13.73,0.117,0.04,0.12,0.0,1.1,1.74,5923.0,3.343146,18.8653,40.7843,-32.7,7.9381,4.0,0.0,1.36,3.193,-2.36,-0.1,0.37,0.3,0.23,0.0,0.0,1.0
1962,25.7,2.48,1.69,4.19,3.22,830.6,43.6,-24.31,4.71,24.31,0.172,0.03,0.17,0.0,1.1,1.74,5923.0,3.343146,18.8653,40.7843,-31.9,5.3955,4.0,0.0,1.36,3.193,-2.3,-0.11,0.43,0.3,0.24,0.0,0.0,1.0
1963,3.57,2.65,0.19,0.51,1.16,679.5,0.7,-23.59,5.05,44.43,0.257,0.03,0.26,0.0,1.1,1.74,5923.0,3.343146,18.8653,40.7843,-31.0,3.6103,4.0,0.0,1.36,3.193,-2.2,2.44,-0.87,0.23,0.25,0.0,0.0,1.0
1964,8.58,1.59,2.15,3.41,2.33,1150.8,18.5,-24.76,3.01,9.34,0.0896,0.05,0.09,0.0,1.1,1.74,5923.0,3.343146,18.8653,40.7843,-33.3,10.3775,4.0,0.0,1.36,3.193,-2.39,-0.72,-0.4,0.28,0.28,0.0,0.0,1.0
